variant_id,run_name,split,config_id,method,neurosymbolic_enabled,decision_mode,symbolic_profile,threshold,tau_high,accuracy,balanced_accuracy,precision,recall,f1,specificity,false_positive_rate,false_negative_rate,tp,fp,tn,fn,support,positives_true,positives_pred,positive_rate_true,positive_rate_pred,auroc,auprc,average_precision,brier_score,log_loss,accepted_count,rejected_count,accept_rate,reject_rate,symbolic_valid_count,symbolic_invalid_count,symbolic_uncertain_count,invalid_block_count,invalid_block_positive_labels,invalid_block_negative_labels,delta_precision,delta_recall,delta_f1,delta_fp,delta_fn,fp_reduction,fp_reduction_rate,recall_loss,recall_loss_rate
pairwise_50_medium_unseen100,neural_logreg,valid,strict_two_threshold|profile=moderate|thr=0.66|tau_high=0.80,neuro_symbolic_strict_two_threshold,True,strict_valid_or_high_confidence,moderate,0.66,0.8,0.8688571428571429,0.646,0.5699658703071673,0.334,0.42118537200504413,0.958,0.042,0.666,167,126,2874,333,3500,500,293,0.14285714285714285,0.08371428571428571,0.8873233333333334,0.5387649018266534,0.5387649018266534,0.14838372411221018,0.47012363905288773,293,3207,0.08371428571428571,0.9162857142857143,493.0,2345.0,662.0,407.0,167.0,240.0,0.09211352131387868,-0.37799999999999995,-0.15070217819575904,-263.0,189.0,263.0,0.6760925449871465,0.37799999999999995,0.5308988764044943
pairwise_50_medium_unseen100,neural_logreg,test,strict_two_threshold|profile=moderate|thr=0.66|tau_high=0.80,neuro_symbolic_strict_two_threshold,True,strict_valid_or_high_confidence,moderate,0.66,0.8,0.8708888888888889,0.63075,0.39950372208436724,0.322,0.35658914728682173,0.9395,0.0605,0.678,161,242,3758,339,4500,500,403,0.1111111111111111,0.08955555555555555,0.8312185,0.3092723291520748,0.3092723291520748,0.1900855760210838,0.582832806566003,403,4097,0.08955555555555555,0.9104444444444444,566.0,3095.0,839.0,630.0,155.0,475.0,0.10105058286689683,-0.334,-0.053667262969588514,-529.0,167.0,529.0,0.6861219195849546,0.334,0.5091463414634146
pairwise_50_medium_unseen100,neural_logreg,valid,strict_two_threshold|profile=conservative|thr=0.66|tau_high=0.90,neuro_symbolic_strict_two_threshold,True,strict_valid_or_high_confidence,conservative,0.66,0.9,0.8814285714285715,0.73,0.5981524249422633,0.518,0.5551982851018221,0.942,0.058,0.482,259,174,2826,241,3500,500,433,0.14285714285714285,0.12371428571428572,0.8873233333333334,0.5387649018266534,0.5387649018266534,0.14838372411221018,0.47012363905288773,433,3067,0.12371428571428572,0.8762857142857143,856.0,1418.0,1226.0,201.0,50.0,151.0,0.12030007594897468,-0.19399999999999995,-0.016689265098981054,-215.0,97.0,215.0,0.5526992287917738,0.19399999999999995,0.2724719101123595
pairwise_50_medium_unseen100,neural_logreg,test,strict_two_threshold|profile=conservative|thr=0.66|tau_high=0.90,neuro_symbolic_strict_two_threshold,True,strict_valid_or_high_confidence,conservative,0.66,0.9,0.8728888888888889,0.694875,0.43308550185873607,0.466,0.4489402697495183,0.92375,0.07625,0.534,233,305,3695,267,4500,500,538,0.1111111111111111,0.11955555555555555,0.8312185,0.3092723291520748,0.3092723291520748,0.1900855760210838,0.582832806566003,538,3962,0.11955555555555555,0.8804444444444445,973.0,1922.0,1605.0,368.0,50.0,318.0,0.13463236264126566,-0.19,0.03868385949310804,-466.0,95.0,466.0,0.6044098573281452,0.19,0.2896341463414634
pairwise_50_medium_unseen100,neural_logreg,valid,strict_two_threshold|profile=moderate|thr=0.66|tau_high=0.90,neuro_symbolic_strict_two_threshold,True,strict_valid_or_high_confidence,moderate,0.66,0.9,0.87,0.6358333333333334,0.5855513307984791,0.308,0.4036697247706422,0.9636666666666667,0.036333333333333336,0.692,154,109,2891,346,3500,500,263,0.14285714285714285,0.07514285714285714,0.8873233333333334,0.5387649018266534,0.5387649018266534,0.14838372411221018,0.47012363905288773,263,3237,0.07514285714285714,0.9248571428571428,493.0,2345.0,662.0,407.0,167.0,240.0,0.1076989818051905,-0.40399999999999997,-0.16821782543016095,-280.0,202.0,280.0,0.7197943444730077,0.40399999999999997,0.5674157303370786
pairwise_50_medium_unseen100,neural_logreg,test,strict_two_threshold|profile=moderate|thr=0.66|tau_high=0.90,neuro_symbolic_strict_two_threshold,True,strict_valid_or_high_confidence,moderate,0.66,0.9,0.8751111111111111,0.61825,0.4114285714285714,0.288,0.3388235294117647,0.9485,0.0515,0.712,144,206,3794,356,4500,500,350,0.1111111111111111,0.07777777777777778,0.8312185,0.3092723291520748,0.3092723291520748,0.1900855760210838,0.582832806566003,350,4150,0.07777777777777778,0.9222222222222223,566.0,3095.0,839.0,630.0,155.0,475.0,0.11297543221110101,-0.36800000000000005,-0.07143288084464555,-565.0,184.0,565.0,0.7328145265888456,0.36800000000000005,0.5609756097560976
pairwise_50_medium_unseen100,neural_logreg,valid,strict_two_threshold|profile=conservative|thr=0.66|tau_high=0.95,neuro_symbolic_strict_two_threshold,True,strict_valid_or_high_confidence,conservative,0.66,0.95,0.8822857142857143,0.7213333333333334,0.6078431372549019,0.496,0.5462555066079295,0.9466666666666667,0.05333333333333334,0.504,248,160,2840,252,3500,500,408,0.14285714285714285,0.11657142857142858,0.8873233333333334,0.5387649018266534,0.5387649018266534,0.14838372411221018,0.47012363905288773,408,3092,0.11657142857142858,0.8834285714285715,856.0,1418.0,1226.0,201.0,50.0,151.0,0.1299907882616133,-0.21599999999999997,-0.025632043592873632,-229.0,108.0,229.0,0.5886889460154242,0.21599999999999997,0.3033707865168539
pairwise_50_medium_unseen100,neural_logreg,test,strict_two_threshold|profile=conservative|thr=0.66|tau_high=0.95,neuro_symbolic_strict_two_threshold,True,strict_valid_or_high_confidence,conservative,0.66,0.95,0.8777777777777778,0.681,0.4476987447698745,0.428,0.4376278118609407,0.934,0.066,0.572,214,264,3736,286,4500,500,478,0.1111111111111111,0.10622222222222222,0.8312185,0.3092723291520748,0.3092723291520748,0.1900855760210838,0.582832806566003,478,4022,0.10622222222222222,0.8937777777777778,973.0,1922.0,1605.0,368.0,50.0,318.0,0.14924560555240407,-0.22800000000000004,0.027371401604530443,-507.0,114.0,507.0,0.6575875486381323,0.22800000000000004,0.34756097560975613
pairwise_50_medium_unseen100,neural_logreg,valid,strict_two_threshold|profile=moderate|thr=0.66|tau_high=0.95,neuro_symbolic_strict_two_threshold,True,strict_valid_or_high_confidence,moderate,0.66,0.95,0.8711428571428571,0.6315,0.5991902834008097,0.296,0.3962516733601071,0.967,0.033,0.704,148,99,2901,352,3500,500,247,0.14285714285714285,0.07057142857142858,0.8873233333333334,0.5387649018266534,0.5387649018266534,0.14838372411221018,0.47012363905288773,247,3253,0.07057142857142858,0.9294285714285714,493.0,2345.0,662.0,407.0,167.0,240.0,0.12133793440752111,-0.416,-0.1756358768406961,-290.0,208.0,290.0,0.7455012853470437,0.416,0.5842696629213483
pairwise_50_medium_unseen100,neural_logreg,test,strict_two_threshold|profile=moderate|thr=0.66|tau_high=0.95,neuro_symbolic_strict_two_threshold,True,strict_valid_or_high_confidence,moderate,0.66,0.95,0.8795555555555555,0.611125,0.4318181818181818,0.266,0.3292079207920792,0.95625,0.04375,0.734,133,175,3825,367,4500,500,308,0.1111111111111111,0.06844444444444445,0.8312185,0.3092723291520748,0.3092723291520748,0.1900855760210838,0.582832806566003,308,4192,0.06844444444444445,0.9315555555555556,566.0,3095.0,839.0,630.0,155.0,475.0,0.13336504260071141,-0.39,-0.08104848946433102,-596.0,195.0,596.0,0.7730220492866408,0.39,0.5945121951219512
pairwise_50_medium_unseen100,neural_logreg,valid,strict_two_threshold|profile=conservative|thr=0.66|tau_high=0.97,neuro_symbolic_strict_two_threshold,True,strict_valid_or_high_confidence,conservative,0.66,0.97,0.8811428571428571,0.7148333333333333,0.6055276381909548,0.482,0.5367483296213809,0.9476666666666667,0.052333333333333336,0.518,241,157,2843,259,3500,500,398,0.14285714285714285,0.11371428571428571,0.8873233333333334,0.5387649018266534,0.5387649018266534,0.14838372411221018,0.47012363905288773,398,3102,0.11371428571428571,0.8862857142857142,856.0,1418.0,1226.0,201.0,50.0,151.0,0.1276752891976662,-0.22999999999999998,-0.035139220579422314,-232.0,115.0,232.0,0.596401028277635,0.22999999999999998,0.32303370786516855
pairwise_50_medium_unseen100,neural_logreg,test,strict_two_threshold|profile=conservative|thr=0.66|tau_high=0.97,neuro_symbolic_strict_two_threshold,True,strict_valid_or_high_confidence,conservative,0.66,0.97,0.8795555555555555,0.677625,0.4543478260869565,0.418,0.4354166666666667,0.93725,0.06275,0.582,209,251,3749,291,4500,500,460,0.1111111111111111,0.10222222222222223,0.8312185,0.3092723291520748,0.3092723291520748,0.1900855760210838,0.582832806566003,460,4040,0.10222222222222223,0.8977777777777778,973.0,1922.0,1605.0,368.0,50.0,318.0,0.1558946868694861,-0.23800000000000004,0.025160256410256432,-520.0,119.0,520.0,0.6744487678339819,0.23800000000000004,0.36280487804878053
pairwise_50_medium_unseen100,neural_logreg,valid,strict_two_threshold|profile=moderate|thr=0.66|tau_high=0.97,neuro_symbolic_strict_two_threshold,True,strict_valid_or_high_confidence,moderate,0.66,0.97,0.8708571428571429,0.628,0.6,0.288,0.3891891891891892,0.968,0.032,0.712,144,96,2904,356,3500,500,240,0.14285714285714285,0.06857142857142857,0.8873233333333334,0.5387649018266534,0.5387649018266534,0.14838372411221018,0.47012363905288773,240,3260,0.06857142857142857,0.9314285714285714,493.0,2345.0,662.0,407.0,167.0,240.0,0.12214765100671138,-0.424,-0.18269836101161396,-293.0,212.0,293.0,0.7532133676092545,0.424,0.5955056179775281
pairwise_50_medium_unseen100,neural_logreg,test,strict_two_threshold|profile=moderate|thr=0.66|tau_high=0.97,neuro_symbolic_strict_two_threshold,True,strict_valid_or_high_confidence,moderate,0.66,0.97,0.8808888888888889,0.608375,0.4387755102040816,0.258,0.3249370277078086,0.95875,0.04125,0.742,129,165,3835,371,4500,500,294,0.1111111111111111,0.06533333333333333,0.8312185,0.3092723291520748,0.3092723291520748,0.1900855760210838,0.582832806566003,294,4206,0.06533333333333333,0.9346666666666666,566.0,3095.0,839.0,630.0,155.0,475.0,0.1403223709866112,-0.398,-0.08531938254860166,-606.0,199.0,606.0,0.7859922178988327,0.398,0.6067073170731707
pairwise_50_medium_unseen100,neural_logreg,valid,strict_two_threshold|profile=conservative|thr=0.70|tau_high=0.80,neuro_symbolic_strict_two_threshold,True,strict_valid_or_high_confidence,conservative,0.7,0.8,0.8785714285714286,0.7233333333333334,0.5870069605568445,0.506,0.5435016111707841,0.9406666666666667,0.059333333333333335,0.494,253,178,2822,247,3500,500,431,0.14285714285714285,0.12314285714285714,0.8873233333333334,0.5387649018266534,0.5387649018266534,0.14838372411221018,0.47012363905288773,431,3069,0.12314285714285714,0.8768571428571429,856.0,1418.0,1226.0,166.0,40.0,126.0,0.0987074285755653,-0.12,-0.00513993133578905,-150.0,60.0,150.0,0.4573170731707317,0.12,0.19169329073482427
pairwise_50_medium_unseen100,neural_logreg,test,strict_two_threshold|profile=conservative|thr=0.70|tau_high=0.80,neuro_symbolic_strict_two_threshold,True,strict_valid_or_high_confidence,conservative,0.7,0.8,0.8711111111111111,0.7070000000000001,0.4305555555555556,0.496,0.46096654275092935,0.918,0.082,0.504,248,328,3672,252,4500,500,576,0.1111111111111111,0.128,0.8312185,0.3092723291520748,0.3092723291520748,0.1900855760210838,0.582832806566003,576,3924,0.128,0.872,973.0,1922.0,1605.0,312.0,41.0,271.0,0.11460143668172867,-0.10999999999999999,0.04561356125675525,-328.0,55.0,328.0,0.5,0.10999999999999999,0.1815181518151815
pairwise_50_medium_unseen100,neural_logreg,valid,strict_two_threshold|profile=moderate|thr=0.70|tau_high=0.80,neuro_symbolic_strict_two_threshold,True,strict_valid_or_high_confidence,moderate,0.7,0.8,0.8702857142857143,0.6393333333333333,0.5851851851851851,0.316,0.4103896103896104,0.9626666666666667,0.037333333333333336,0.684,158,112,2888,342,3500,500,270,0.14285714285714285,0.07714285714285714,0.8873233333333334,0.5387649018266534,0.5387649018266534,0.14838372411221018,0.47012363905288773,270,3230,0.07714285714285714,0.9228571428571428,493.0,2345.0,662.0,341.0,139.0,202.0,0.09688565320390591,-0.31,-0.13825193211696274,-216.0,155.0,216.0,0.6585365853658537,0.31,0.4952076677316294
pairwise_50_medium_unseen100,neural_logreg,test,strict_two_threshold|profile=moderate|thr=0.70|tau_high=0.80,neuro_symbolic_strict_two_threshold,True,strict_valid_or_high_confidence,moderate,0.7,0.8,0.8746666666666667,0.625,0.41304347826086957,0.304,0.35023041474654376,0.946,0.054,0.696,152,216,3784,348,4500,500,368,0.1111111111111111,0.08177777777777778,0.8312185,0.3092723291520748,0.3092723291520748,0.1900855760210838,0.582832806566003,368,4132,0.08177777777777778,0.9182222222222223,566.0,3095.0,839.0,543.0,143.0,400.0,0.09708935938704266,-0.302,-0.06512256674763034,-440.0,151.0,440.0,0.6707317073170732,0.302,0.49834983498349833
pairwise_50_medium_unseen100,neural_logreg,valid,strict_two_threshold|profile=conservative|thr=0.70|tau_high=0.90,neuro_symbolic_strict_two_threshold,True,strict_valid_or_high_confidence,conservative,0.7,0.9,0.8814285714285715,0.71,0.6103896103896104,0.47,0.5310734463276836,0.95,0.05,0.53,235,150,2850,265,3500,500,385,0.14285714285714285,0.11,0.8873233333333334,0.5387649018266534,0.5387649018266534,0.14838372411221018,0.47012363905288773,385,3115,0.11,0.89,856.0,1418.0,1226.0,166.0,40.0,126.0,0.12209007840833114,-0.15600000000000003,-0.017568096178889547,-178.0,78.0,178.0,0.5426829268292683,0.15600000000000003,0.2492012779552716
pairwise_50_medium_unseen100,neural_logreg,test,strict_two_threshold|profile=conservative|thr=0.70|tau_high=0.90,neuro_symbolic_strict_two_threshold,True,strict_valid_or_high_confidence,conservative,0.7,0.9,0.88,0.690125,0.4588477366255144,0.446,0.45233265720081134,0.93425,0.06575,0.554,223,263,3737,277,4500,500,486,0.1111111111111111,0.108,0.8312185,0.3092723291520748,0.3092723291520748,0.1900855760210838,0.582832806566003,486,4014,0.108,0.892,973.0,1922.0,1605.0,312.0,41.0,271.0,0.14289361775168752,-0.15999999999999998,0.03697967570663724,-393.0,80.0,393.0,0.5990853658536586,0.15999999999999998,0.264026402640264
pairwise_50_medium_unseen100,neural_logreg,valid,strict_two_threshold|profile=moderate|thr=0.70|tau_high=0.90,neuro_symbolic_strict_two_threshold,True,strict_valid_or_high_confidence,moderate,0.7,0.9,0.8714285714285714,0.6291666666666667,0.6041666666666666,0.29,0.3918918918918919,0.9683333333333334,0.03166666666666667,0.71,145,95,2905,355,3500,500,240,0.14285714285714285,0.06857142857142857,0.8873233333333334,0.5387649018266534,0.5387649018266534,0.14838372411221018,0.47012363905288773,240,3260,0.06857142857142857,0.9314285714285714,493.0,2345.0,662.0,341.0,139.0,202.0,0.1158671346853874,-0.336,-0.15674965061468127,-233.0,168.0,233.0,0.7103658536585366,0.336,0.536741214057508
pairwise_50_medium_unseen100,neural_logreg,test,strict_two_threshold|profile=moderate|thr=0.70|tau_high=0.90,neuro_symbolic_strict_two_threshold,True,strict_valid_or_high_confidence,moderate,0.7,0.9,0.8788888888888889,0.6125,0.42857142857142855,0.27,0.3312883435582822,0.955,0.045,0.73,135,180,3820,365,4500,500,315,0.1111111111111111,0.07,0.8312185,0.3092723291520748,0.3092723291520748,0.1900855760210838,0.582832806566003,315,4185,0.07,0.93,566.0,3095.0,839.0,543.0,143.0,400.0,0.11261730969760164,-0.33599999999999997,-0.08406463793589192,-476.0,168.0,476.0,0.725609756097561,0.33599999999999997,0.5544554455445544
pairwise_50_medium_unseen100,neural_logreg,valid,strict_two_threshold|profile=conservative|thr=0.70|tau_high=0.95,neuro_symbolic_strict_two_threshold,True,strict_valid_or_high_confidence,conservative,0.7,0.95,0.8822857142857143,0.7013333333333334,0.6222222222222222,0.448,0.5209302325581395,0.9546666666666667,0.04533333333333334,0.552,224,136,2864,276,3500,500,360,0.14285714285714285,0.10285714285714286,0.8873233333333334,0.5387649018266534,0.5387649018266534,0.14838372411221018,0.47012363905288773,360,3140,0.10285714285714286,0.8971428571428571,856.0,1418.0,1226.0,166.0,40.0,126.0,0.133922690240943,-0.178,-0.027711309948433627,-192.0,89.0,192.0,0.5853658536585366,0.178,0.28434504792332266
pairwise_50_medium_unseen100,neural_logreg,test,strict_two_threshold|profile=conservative|thr=0.70|tau_high=0.95,neuro_symbolic_strict_two_threshold,True,strict_valid_or_high_confidence,conservative,0.7,0.95,0.8848888888888888,0.67625,0.4788732394366197,0.408,0.4406047516198704,0.9445,0.0555,0.592,204,222,3778,296,4500,500,426,0.1111111111111111,0.09466666666666666,0.8312185,0.3092723291520748,0.3092723291520748,0.1900855760210838,0.582832806566003,426,4074,0.09466666666666666,0.9053333333333333,973.0,1922.0,1605.0,312.0,41.0,271.0,0.16291912056279279,-0.198,0.025251770125696293,-434.0,99.0,434.0,0.6615853658536586,0.198,0.32673267326732675
pairwise_50_medium_unseen100,neural_logreg,valid,strict_two_threshold|profile=moderate|thr=0.70|tau_high=0.95,neuro_symbolic_strict_two_threshold,True,strict_valid_or_high_confidence,moderate,0.7,0.95,0.8725714285714286,0.6248333333333334,0.6205357142857143,0.278,0.3839779005524862,0.9716666666666667,0.028333333333333332,0.722,139,85,2915,361,3500,500,224,0.14285714285714285,0.064,0.8873233333333334,0.5387649018266534,0.5387649018266534,0.14838372411221018,0.47012363905288773,224,3276,0.064,0.936,493.0,2345.0,662.0,341.0,139.0,202.0,0.13223618230443507,-0.348,-0.16466364195408695,-243.0,174.0,243.0,0.7408536585365854,0.348,0.5559105431309904
pairwise_50_medium_unseen100,neural_logreg,test,strict_two_threshold|profile=moderate|thr=0.70|tau_high=0.95,neuro_symbolic_strict_two_threshold,True,strict_valid_or_high_confidence,moderate,0.7,0.95,0.8833333333333333,0.605375,0.4542124542124542,0.248,0.3208279430789133,0.96275,0.03725,0.752,124,149,3851,376,4500,500,273,0.1111111111111111,0.06066666666666667,0.8312185,0.3092723291520748,0.3092723291520748,0.1900855760210838,0.582832806566003,273,4227,0.06066666666666667,0.9393333333333334,566.0,3095.0,839.0,543.0,143.0,400.0,0.1382583353386273,-0.358,-0.09452503841526078,-507.0,179.0,507.0,0.7728658536585366,0.358,0.5907590759075908
pairwise_50_medium_unseen100,neural_logreg,valid,strict_two_threshold|profile=conservative|thr=0.70|tau_high=0.97,neuro_symbolic_strict_two_threshold,True,strict_valid_or_high_confidence,conservative,0.7,0.97,0.8811428571428571,0.6948333333333333,0.62,0.434,0.5105882352941177,0.9556666666666667,0.044333333333333336,0.566,217,133,2867,283,3500,500,350,0.14285714285714285,0.1,0.8873233333333334,0.5387649018266534,0.5387649018266534,0.14838372411221018,0.47012363905288773,350,3150,0.1,0.9,856.0,1418.0,1226.0,166.0,40.0,126.0,0.13170046801872076,-0.192,-0.03805330721245548,-195.0,96.0,195.0,0.5945121951219512,0.192,0.30670926517571884
pairwise_50_medium_unseen100,neural_logreg,test,strict_two_threshold|profile=conservative|thr=0.70|tau_high=0.97,neuro_symbolic_strict_two_threshold,True,strict_valid_or_high_confidence,conservative,0.7,0.97,0.8866666666666667,0.672875,0.4877450980392157,0.398,0.43832599118942733,0.94775,0.05225,0.602,199,209,3791,301,4500,500,408,0.1111111111111111,0.09066666666666667,0.8312185,0.3092723291520748,0.3092723291520748,0.1900855760210838,0.582832806566003,408,4092,0.09066666666666667,0.9093333333333333,973.0,1922.0,1605.0,312.0,41.0,271.0,0.17179097916538877,-0.20799999999999996,0.022973009695253233,-447.0,104.0,447.0,0.6814024390243902,0.20799999999999996,0.34323432343234317
pairwise_50_medium_unseen100,neural_logreg,valid,strict_two_threshold|profile=moderate|thr=0.70|tau_high=0.97,neuro_symbolic_strict_two_threshold,True,strict_valid_or_high_confidence,moderate,0.7,0.97,0.8722857142857143,0.6213333333333333,0.6221198156682027,0.27,0.37656903765690375,0.9726666666666667,0.027333333333333334,0.73,135,82,2918,365,3500,500,217,0.14285714285714285,0.062,0.8873233333333334,0.5387649018266534,0.5387649018266534,0.14838372411221018,0.47012363905288773,217,3283,0.062,0.938,493.0,2345.0,662.0,341.0,139.0,202.0,0.1338202836869235,-0.356,-0.1720725048496694,-246.0,178.0,246.0,0.75,0.356,0.5686900958466453
pairwise_50_medium_unseen100,neural_logreg,test,strict_two_threshold|profile=moderate|thr=0.70|tau_high=0.97,neuro_symbolic_strict_two_threshold,True,strict_valid_or_high_confidence,moderate,0.7,0.97,0.8846666666666667,0.602625,0.46332046332046334,0.24,0.31620553359683795,0.96525,0.03475,0.76,120,139,3861,380,4500,500,259,0.1111111111111111,0.057555555555555554,0.8312185,0.3092723291520748,0.3092723291520748,0.1900855760210838,0.582832806566003,259,4241,0.057555555555555554,0.9424444444444444,566.0,3095.0,839.0,543.0,143.0,400.0,0.14736634444663643,-0.366,-0.09914744789733615,-517.0,183.0,517.0,0.788109756097561,0.366,0.6039603960396039
pairwise_50_medium_unseen100,neural_logreg,valid,strict_two_threshold|profile=conservative|thr=0.80|tau_high=0.80,neuro_symbolic_strict_two_threshold,True,strict_valid_or_high_confidence,conservative,0.8,0.8,0.8802857142857143,0.6885,0.6194690265486725,0.42,0.5005959475566151,0.957,0.043,0.58,210,129,2871,290,3500,500,339,0.14285714285714285,0.09685714285714286,0.8873233333333334,0.5387649018266534,0.5387649018266534,0.14838372411221018,0.47012363905288773,339,3161,0.09685714285714286,0.9031428571428571,856.0,1418.0,1226.0,84.0,22.0,62.0,0.07100566957467724,-0.04400000000000004,-0.002112611489972105,-62.0,22.0,62.0,0.32460732984293195,0.04400000000000004,0.09482758620689663
pairwise_50_medium_unseen100,neural_logreg,test,strict_two_threshold|profile=conservative|thr=0.80|tau_high=0.80,neuro_symbolic_strict_two_threshold,True,strict_valid_or_high_confidence,conservative,0.8,0.8,0.8746666666666667,0.660875,0.4288888888888889,0.386,0.4063157894736842,0.93575,0.06425,0.614,193,257,3743,307,4500,500,450,0.1111111111111111,0.1,0.8312185,0.3092723291520748,0.3092723291520748,0.1900855760210838,0.582832806566003,450,4050,0.1,0.9,973.0,1922.0,1605.0,199.0,31.0,168.0,0.08374250984420473,-0.062,0.01641152489579034,-168.0,31.0,168.0,0.3952941176470588,0.062,0.13839285714285715
pairwise_50_medium_unseen100,neural_logreg,valid,strict_two_threshold|profile=moderate|thr=0.80|tau_high=0.80,neuro_symbolic_strict_two_threshold,True,strict_valid_or_high_confidence,moderate,0.8,0.8,0.8725714285714286,0.6214999999999999,0.625,0.27,0.3770949720670391,0.973,0.027,0.73,135,81,2919,365,3500,500,216,0.14285714285714285,0.061714285714285715,0.8873233333333334,0.5387649018266534,0.5387649018266534,0.14838372411221018,0.47012363905288773,216,3284,0.061714285714285715,0.9382857142857143,493.0,2345.0,662.0,207.0,97.0,110.0,0.07653664302600471,-0.194,-0.12561358697954805,-110.0,97.0,110.0,0.5759162303664922,0.194,0.41810344827586204
pairwise_50_medium_unseen100,neural_logreg,test,strict_two_threshold|profile=moderate|thr=0.80|tau_high=0.80,neuro_symbolic_strict_two_threshold,True,strict_valid_or_high_confidence,moderate,0.8,0.8,0.8768888888888889,0.5965,0.4068965517241379,0.236,0.29873417721518986,0.957,0.043,0.764,118,172,3828,382,4500,500,290,0.1111111111111111,0.06444444444444444,0.8312185,0.3092723291520748,0.3092723291520748,0.1900855760210838,0.582832806566003,290,4210,0.06444444444444444,0.9355555555555556,566.0,3095.0,839.0,359.0,106.0,253.0,0.06175017267945376,-0.21200000000000002,-0.09117008736270399,-253.0,106.0,253.0,0.5952941176470589,0.21200000000000002,0.47321428571428575
pairwise_50_medium_unseen100,neural_logreg,valid,strict_two_threshold|profile=conservative|thr=0.80|tau_high=0.90,neuro_symbolic_strict_two_threshold,True,strict_valid_or_high_confidence,conservative,0.8,0.9,0.8831428571428571,0.6751666666666667,0.6552901023890785,0.384,0.4842370744010088,0.9663333333333334,0.033666666666666664,0.616,192,101,2899,308,3500,500,293,0.14285714285714285,0.08371428571428571,0.8873233333333334,0.5387649018266534,0.5387649018266534,0.14838372411221018,0.47012363905288773,293,3207,0.08371428571428571,0.9162857142857143,856.0,1418.0,1226.0,84.0,22.0,62.0,0.10682674541508319,-0.08000000000000002,-0.01847148464557835,-90.0,40.0,90.0,0.4712041884816754,0.08000000000000002,0.1724137931034483
pairwise_50_medium_unseen100,neural_logreg,test,strict_two_threshold|profile=conservative|thr=0.80|tau_high=0.90,neuro_symbolic_strict_two_threshold,True,strict_valid_or_high_confidence,conservative,0.8,0.9,0.8835555555555555,0.644,0.4666666666666667,0.336,0.39069767441860465,0.952,0.048,0.664,168,192,3808,332,4500,500,360,0.1111111111111111,0.08,0.8312185,0.3092723291520748,0.3092723291520748,0.1900855760210838,0.582832806566003,360,4140,0.08,0.92,973.0,1922.0,1605.0,199.0,31.0,168.0,0.12152028762198253,-0.11199999999999999,0.0007934098407108015,-233.0,56.0,233.0,0.548235294117647,0.11199999999999999,0.24999999999999997
pairwise_50_medium_unseen100,neural_logreg,valid,strict_two_threshold|profile=moderate|thr=0.80|tau_high=0.90,neuro_symbolic_strict_two_threshold,True,strict_valid_or_high_confidence,moderate,0.8,0.9,0.8737142857142857,0.6113333333333333,0.6559139784946236,0.244,0.3556851311953353,0.9786666666666667,0.021333333333333333,0.756,122,64,2936,378,3500,500,186,0.14285714285714285,0.053142857142857144,0.8873233333333334,0.5387649018266534,0.5387649018266534,0.14838372411221018,0.47012363905288773,186,3314,0.053142857142857144,0.9468571428571428,493.0,2345.0,662.0,207.0,97.0,110.0,0.10745062152062834,-0.22000000000000003,-0.1470234278512519,-127.0,110.0,127.0,0.6649214659685864,0.22000000000000003,0.4741379310344828
pairwise_50_medium_unseen100,neural_logreg,test,strict_two_threshold|profile=moderate|thr=0.80|tau_high=0.90,neuro_symbolic_strict_two_threshold,True,strict_valid_or_high_confidence,moderate,0.8,0.9,0.8811111111111111,0.584,0.42616033755274263,0.202,0.27408412483039346,0.966,0.034,0.798,101,136,3864,399,4500,500,237,0.1111111111111111,0.05266666666666667,0.8312185,0.3092723291520748,0.3092723291520748,0.1900855760210838,0.582832806566003,237,4263,0.05266666666666667,0.9473333333333334,566.0,3095.0,839.0,359.0,106.0,253.0,0.08101395850805848,-0.246,-0.11582013974750038,-289.0,123.0,289.0,0.68,0.246,0.5491071428571428
pairwise_50_medium_unseen100,neural_logreg,valid,strict_two_threshold|profile=conservative|thr=0.80|tau_high=0.95,neuro_symbolic_strict_two_threshold,True,strict_valid_or_high_confidence,conservative,0.8,0.95,0.884,0.6665,0.6753731343283582,0.362,0.4713541666666667,0.971,0.029,0.638,181,87,2913,319,3500,500,268,0.14285714285714285,0.07657142857142857,0.8873233333333334,0.5387649018266534,0.5387649018266534,0.14838372411221018,0.47012363905288773,268,3232,0.07657142857142857,0.9234285714285714,856.0,1418.0,1226.0,84.0,22.0,62.0,0.12690977735436293,-0.10200000000000004,-0.03135439237992049,-104.0,51.0,104.0,0.5445026178010471,0.10200000000000004,0.2198275862068966
pairwise_50_medium_unseen100,neural_logreg,test,strict_two_threshold|profile=conservative|thr=0.80|tau_high=0.95,neuro_symbolic_strict_two_threshold,True,strict_valid_or_high_confidence,conservative,0.8,0.95,0.8884444444444445,0.630125,0.49666666666666665,0.298,0.3725,0.96225,0.03775,0.702,149,151,3849,351,4500,500,300,0.1111111111111111,0.06666666666666667,0.8312185,0.3092723291520748,0.3092723291520748,0.1900855760210838,0.582832806566003,300,4200,0.06666666666666667,0.9333333333333333,973.0,1922.0,1605.0,199.0,31.0,168.0,0.1515202876219825,-0.15000000000000002,-0.017404264577893847,-274.0,75.0,274.0,0.6447058823529411,0.15000000000000002,0.3348214285714286
