threshold,accuracy,balanced_accuracy,precision,recall,f1,specificity,false_positive_rate,false_negative_rate,tp,fp,tn,fn,support,positives_true,negatives_true,positives_pred,negatives_pred,positive_rate_true,positive_rate_pred,score_min,score_max,score_mean,score_std,auroc,auprc,average_precision,log_loss,brier_score,mean_symbolic_risk,median_symbolic_risk,mean_risk_accepted,mean_risk_rejected,num_nonzero_risk,nonzero_risk_rate,variant_id,run_name,split,symbolic_profile,config_id,mode,lambda_risk,rho,risk_normalization
0.66,0.8505714285714285,0.7886666666666666,0.48413793103448277,0.702,0.5730612244897959,0.8753333333333333,0.12466666666666666,0.298,351,374,2626,149,3500,500,3000,725,2775,0.14285714285714285,0.20714285714285716,-0.016559646121386135,1.0,0.34541830988475497,0.3031945265366313,0.8889429999999998,0.5471663130674009,0.5471663130674009,0.4545084886236081,,0.07771428571428571,0.0,0.043724137931034475,0.08659459459459459,1418,0.40514285714285714,pairwise_50_medium_unseen100,neural_logreg,valid,conservative,mode=soft_score_penalty|thr=0.66|lam=0.1,soft_score_penalty,0.1,,sum_weights
0.66,0.8511428571428571,0.7848333333333333,0.485273492286115,0.692,0.5704863973619126,0.8776666666666667,0.12233333333333334,0.308,346,367,2633,154,3500,500,3000,713,2787,0.14285714285714285,0.2037142857142857,-0.060994400669804605,1.0,0.33764688131332643,0.30551832657617184,0.8902530000000001,0.5532070503643338,0.5532070503643338,0.4436022571242168,,0.07771428571428571,0.0,0.04067321178120617,0.08719052744886974,1418,0.40514285714285714,pairwise_50_medium_unseen100,neural_logreg,valid,conservative,mode=soft_score_penalty|thr=0.66|lam=0.2,soft_score_penalty,0.2,,sum_weights
0.66,0.8534285714285714,0.7828333333333334,0.49067431850789095,0.684,0.5714285714285714,0.8816666666666667,0.11833333333333333,0.316,342,355,2645,158,3500,500,3000,697,2803,0.14285714285714285,0.19914285714285715,-0.1109944006698046,1.0,0.3298754527418978,0.30816581372523993,0.8912070000000001,0.5575066497307264,0.5575066497307264,0.43419088445831905,,0.07771428571428571,0.0,0.037876614060258246,0.08762040670709953,1418,0.40514285714285714,pairwise_50_medium_unseen100,neural_logreg,valid,conservative,mode=soft_score_penalty|thr=0.66|lam=0.3,soft_score_penalty,0.3,,sum_weights
0.66,0.8574285714285714,0.781,0.5007429420505201,0.674,0.5745950554134698,0.888,0.112,0.326,337,336,2664,163,3500,500,3000,673,2827,0.14285714285714285,0.19228571428571428,-0.2109944006698046,1.0,0.31433259559904075,0.31439814291391177,0.8921309999999999,0.5628541657810262,0.5628541657810262,0.4193037232489309,,0.07771428571428571,0.0,0.032491332342743935,0.08848013205989859,1418,0.40514285714285714,pairwise_50_medium_unseen100,neural_logreg,valid,conservative,mode=soft_score_penalty|thr=0.66|lam=0.5,soft_score_penalty,0.5,,sum_weights
0.66,0.8648571428571429,0.7803333333333333,0.521259842519685,0.662,0.5832599118942732,0.8986666666666666,0.10133333333333333,0.338,331,304,2696,169,3500,500,3000,635,2865,0.14285714285714285,0.18142857142857144,-0.33599440066980457,1.0,0.29490402417046924,0.32384959855234435,0.8929830000000001,0.5674513838509296,0.5674513838509296,0.4159716320406011,,0.07771428571428571,0.0,0.02372703412073491,0.08968004653868526,1418,0.40514285714285714,pairwise_50_medium_unseen100,neural_logreg,valid,conservative,mode=soft_score_penalty|thr=0.66|lam=0.75,soft_score_penalty,0.75,,sum_weights
0.66,0.8685714285714285,0.7775000000000001,0.5327868852459017,0.65,0.5855855855855856,0.905,0.095,0.35,325,285,2715,175,3500,500,3000,610,2890,0.14285714285714285,0.1742857142857143,-0.46099440066980457,1.0,0.27547545274189783,0.33499946972413736,0.8932756666666666,0.5698693990210473,0.5698693990210473,0.4085005801095895,,0.07771428571428571,0.0,0.01737704918032787,0.09044982698961937,1418,0.40514285714285714,pairwise_50_medium_unseen100,neural_logreg,valid,conservative,mode=soft_score_penalty|thr=0.66|lam=1,soft_score_penalty,1.0,,sum_weights
0.7,0.8545714285714285,0.7551666666666667,0.4928,0.616,0.5475555555555556,0.8943333333333333,0.10566666666666667,0.384,308,317,2683,192,3500,500,3000,625,2875,0.14285714285714285,0.17857142857142858,-0.016559646121386135,1.0,0.34541830988475497,0.3031945265366313,0.8889429999999998,0.5471663130674009,0.5471663130674009,0.4545084886236081,,0.07771428571428571,0.0,0.041440000000000005,0.08559999999999998,1418,0.40514285714285714,pairwise_50_medium_unseen100,neural_logreg,valid,conservative,mode=soft_score_penalty|thr=0.7|lam=0.1,soft_score_penalty,0.1,,sum_weights
0.7,0.8568571428571429,0.7548333333333332,0.499184339314845,0.612,0.5498652291105122,0.8976666666666666,0.10233333333333333,0.388,306,307,2693,194,3500,500,3000,613,2887,0.14285714285714285,0.17514285714285716,-0.060994400669804605,1.0,0.33764688131332643,0.30551832657617184,0.8902530000000001,0.5532070503643338,0.5532070503643338,0.4436022571242168,,0.07771428571428571,0.0,0.038825448613376834,0.08597159681330101,1418,0.40514285714285714,pairwise_50_medium_unseen100,neural_logreg,valid,conservative,mode=soft_score_penalty|thr=0.7|lam=0.2,soft_score_penalty,0.2,,sum_weights
0.7,0.8605714285714285,0.7553333333333333,0.5100671140939598,0.608,0.5547445255474452,0.9026666666666666,0.09733333333333333,0.392,304,292,2708,196,3500,500,3000,596,2904,0.14285714285714285,0.1702857142857143,-0.1109944006698046,1.0,0.3298754527418978,0.30816581372523993,0.8912070000000001,0.5575066497307264,0.5575066497307264,0.43419088445831905,,0.07771428571428571,0.0,0.03467561521252796,0.08654729109274563,1418,0.40514285714285714,pairwise_50_medium_unseen100,neural_logreg,valid,conservative,mode=soft_score_penalty|thr=0.7|lam=0.3,soft_score_penalty,0.3,,sum_weights
0.7,0.8651428571428571,0.753,0.5246478873239436,0.596,0.5580524344569289,0.91,0.09,0.404,298,270,2730,202,3500,500,3000,568,2932,0.14285714285714285,0.16228571428571428,-0.2109944006698046,1.0,0.31433259559904075,0.31439814291391177,0.8921309999999999,0.5628541657810262,0.5628541657810262,0.4193037232489309,,0.07771428571428571,0.0,0.027406103286384976,0.08746020918599363,1418,0.40514285714285714,pairwise_50_medium_unseen100,neural_logreg,valid,conservative,mode=soft_score_penalty|thr=0.7|lam=0.5,soft_score_penalty,0.5,,sum_weights
0.7,0.8691428571428571,0.7503333333333333,0.5387453874538746,0.584,0.5604606525911708,0.9166666666666666,0.08333333333333333,0.416,292,250,2750,208,3500,500,3000,542,2958,0.14285714285714285,0.15485714285714286,-0.33599440066980457,1.0,0.29490402417046924,0.32384959855234435,0.8929830000000001,0.5674513838509296,0.5674513838509296,0.4159716320406011,,0.07771428571428571,0.0,0.019864698646986468,0.08831417624521073,1418,0.40514285714285714,pairwise_50_medium_unseen100,neural_logreg,valid,conservative,mode=soft_score_penalty|thr=0.7|lam=0.75,soft_score_penalty,0.75,,sum_weights
0.7,0.8728571428571429,0.7508333333333332,0.5523809523809524,0.58,0.5658536585365853,0.9216666666666666,0.07833333333333334,0.42,290,235,2765,210,3500,500,3000,525,2975,0.14285714285714285,0.15,-0.46099440066980457,1.0,0.27547545274189783,0.33499946972413736,0.8932756666666666,0.5698693990210473,0.5698693990210473,0.4085005801095895,,0.07771428571428571,0.0,0.015238095238095238,0.08873949579831933,1418,0.40514285714285714,pairwise_50_medium_unseen100,neural_logreg,valid,conservative,mode=soft_score_penalty|thr=0.7|lam=1,soft_score_penalty,1.0,,sum_weights
0.8,0.8708571428571429,0.6996666666666667,0.558252427184466,0.46,0.5043859649122807,0.9393333333333334,0.06066666666666667,0.54,230,182,2818,270,3500,500,3000,412,3088,0.14285714285714285,0.11771428571428572,-0.016559646121386135,1.0,0.34541830988475497,0.3031945265366313,0.8889429999999998,0.5471663130674009,0.5471663130674009,0.4545084886236081,,0.07771428571428571,0.0,0.03033980582524272,0.08403497409326424,1418,0.40514285714285714,pairwise_50_medium_unseen100,neural_logreg,valid,conservative,mode=soft_score_penalty|thr=0.8|lam=0.1,soft_score_penalty,0.1,,sum_weights
0.8,0.8722857142857143,0.6988333333333333,0.56575682382134,0.456,0.5049833887043189,0.9416666666666667,0.058333333333333334,0.544,228,175,2825,272,3500,500,3000,403,3097,0.14285714285714285,0.11514285714285714,-0.060994400669804605,1.0,0.33764688131332643,0.30551832657617184,0.8902530000000001,0.5532070503643338,0.5532070503643338,0.4436022571242168,,0.07771428571428571,0.0,0.027047146401985113,0.08430739425250243,1418,0.40514285714285714,pairwise_50_medium_unseen100,neural_logreg,valid,conservative,mode=soft_score_penalty|thr=0.8|lam=0.2,soft_score_penalty,0.2,,sum_weights
0.8,0.874,0.6998333333333333,0.5743073047858942,0.456,0.5083612040133779,0.9436666666666667,0.05633333333333333,0.544,228,169,2831,272,3500,500,3000,397,3103,0.14285714285714285,0.11342857142857143,-0.1109944006698046,1.0,0.3298754527418978,0.30816581372523993,0.8912070000000001,0.5575066497307264,0.5575066497307264,0.43419088445831905,,0.07771428571428571,0.0,0.024517212426532327,0.08452035664410784,1418,0.40514285714285714,pairwise_50_medium_unseen100,neural_logreg,valid,conservative,mode=soft_score_penalty|thr=0.8|lam=0.3,soft_score_penalty,0.3,,sum_weights
0.8,0.8765714285714286,0.6988333333333333,0.5890052356020943,0.45,0.5102040816326531,0.9476666666666667,0.052333333333333336,0.55,225,157,2843,275,3500,500,3000,382,3118,0.14285714285714285,0.10914285714285714,-0.2109944006698046,1.0,0.31433259559904075,0.31439814291391177,0.8921309999999999,0.5628541657810262,0.5628541657810262,0.4193037232489309,,0.07771428571428571,0.0,0.01788830715532286,0.08504383151592901,1418,0.40514285714285714,pairwise_50_medium_unseen100,neural_logreg,valid,conservative,mode=soft_score_penalty|thr=0.8|lam=0.5,soft_score_penalty,0.5,,sum_weights
0.8,0.88,0.6975,0.6104972375690608,0.442,0.5127610208816705,0.953,0.047,0.558,221,141,2859,279,3500,500,3000,362,3138,0.14285714285714285,0.10342857142857143,-0.33599440066980457,1.0,0.29490402417046924,0.32384959855234435,0.8929830000000001,0.5674513838509296,0.5674513838509296,0.4159716320406011,,0.07771428571428571,0.0,0.010036832412523022,0.0855215636286382,1418,0.40514285714285714,pairwise_50_medium_unseen100,neural_logreg,valid,conservative,mode=soft_score_penalty|thr=0.8|lam=0.75,soft_score_penalty,0.75,,sum_weights
0.8,0.88,0.6908333333333333,0.615606936416185,0.426,0.5035460992907801,0.9556666666666667,0.044333333333333336,0.574,213,133,2867,287,3500,500,3000,346,3154,0.14285714285714285,0.09885714285714285,-0.46099440066980457,1.0,0.27547545274189783,0.33499946972413736,0.8932756666666666,0.5698693990210473,0.5698693990210473,0.4085005801095895,,0.07771428571428571,0.0,0.003179190751445087,0.08589093214965123,1418,0.40514285714285714,pairwise_50_medium_unseen100,neural_logreg,valid,conservative,mode=soft_score_penalty|thr=0.8|lam=1,soft_score_penalty,1.0,,sum_weights
0.9,0.8757142857142857,0.6183333333333334,0.6683937823834197,0.258,0.3722943722943723,0.9786666666666667,0.021333333333333333,0.742,129,64,2936,371,3500,500,3000,193,3307,0.14285714285714285,0.055142857142857146,-0.016559646121386135,1.0,0.34541830988475497,0.3031945265366313,0.8889429999999998,0.5471663130674009,0.5471663130674009,0.4545084886236081,,0.07771428571428571,0.0,0.02072538860103627,0.0810402177199879,1418,0.40514285714285714,pairwise_50_medium_unseen100,neural_logreg,valid,conservative,mode=soft_score_penalty|thr=0.9|lam=0.1,soft_score_penalty,0.1,,sum_weights
0.9,0.8765714285714286,0.6163333333333334,0.6847826086956522,0.252,0.3684210526315789,0.9806666666666667,0.019333333333333334,0.748,126,58,2942,374,3500,500,3000,184,3316,0.14285714285714285,0.052571428571428575,-0.060994400669804605,1.0,0.33764688131332643,0.30551832657617184,0.8902530000000001,0.5532070503643338,0.5532070503643338,0.4436022571242168,,0.07771428571428571,0.0,0.013949275362318839,0.08125251306795336,1418,0.40514285714285714,pairwise_50_medium_unseen100,neural_logreg,valid,conservative,mode=soft_score_penalty|thr=0.9|lam=0.2,soft_score_penalty,0.2,,sum_weights
0.9,0.8765714285714286,0.6146666666666667,0.6888888888888889,0.248,0.36470588235294116,0.9813333333333333,0.018666666666666668,0.752,124,56,2944,376,3500,500,3000,180,3320,0.14285714285714285,0.05142857142857143,-0.1109944006698046,1.0,0.3298754527418978,0.30816581372523993,0.8912070000000001,0.5575066497307264,0.5575066497307264,0.43419088445831905,,0.07771428571428571,0.0,0.01074074074074074,0.08134538152610442,1418,0.40514285714285714,pairwise_50_medium_unseen100,neural_logreg,valid,conservative,mode=soft_score_penalty|thr=0.9|lam=0.3,soft_score_penalty,0.3,,sum_weights
0.9,0.8765714285714286,0.6105,0.7,0.238,0.35522388059701493,0.983,0.017,0.762,119,51,2949,381,3500,500,3000,170,3330,0.14285714285714285,0.04857142857142857,-0.2109944006698046,1.0,0.31433259559904075,0.31439814291391177,0.8921309999999999,0.5628541657810262,0.5628541657810262,0.4193037232489309,,0.07771428571428571,0.0,0.00196078431372549,0.08158158158158157,1418,0.40514285714285714,pairwise_50_medium_unseen100,neural_logreg,valid,conservative,mode=soft_score_penalty|thr=0.9|lam=0.5,soft_score_penalty,0.5,,sum_weights
0.9,0.8765714285714286,0.6096666666666666,0.7023809523809523,0.236,0.3532934131736527,0.9833333333333333,0.016666666666666666,0.764,118,50,2950,382,3500,500,3000,168,3332,0.14285714285714285,0.048,-0.33599440066980457,1.0,0.29490402417046924,0.32384959855234435,0.8929830000000001,0.5674513838509296,0.5674513838509296,0.4159716320406011,,0.07771428571428571,0.0,0.0,0.08163265306122448,1418,0.40514285714285714,pairwise_50_medium_unseen100,neural_logreg,valid,conservative,mode=soft_score_penalty|thr=0.9|lam=0.75,soft_score_penalty,0.75,,sum_weights
0.9,0.8765714285714286,0.6096666666666666,0.7023809523809523,0.236,0.3532934131736527,0.9833333333333333,0.016666666666666666,0.764,118,50,2950,382,3500,500,3000,168,3332,0.14285714285714285,0.048,-0.46099440066980457,1.0,0.27547545274189783,0.33499946972413736,0.8932756666666666,0.5698693990210473,0.5698693990210473,0.4085005801095895,,0.07771428571428571,0.0,0.0,0.08163265306122448,1418,0.40514285714285714,pairwise_50_medium_unseen100,neural_logreg,valid,conservative,mode=soft_score_penalty|thr=0.9|lam=1,soft_score_penalty,1.0,,sum_weights
0.5,0.8385714285714285,0.7875,0.45838668373879643,0.716,0.5589383294301327,0.859,0.141,0.284,358,423,2577,142,3500,500,3000,781,2719,0.14285714285714285,0.22314285714285714,0.0063474786064829,1.0,0.35318973845618357,0.30120190552608084,0.8873233333333334,0.5387649018266534,0.5387649018266534,0.47012363905288773,0.14838372411221018,0.07771428571428571,0.0,0.0,0.10003677822728943,1418,0.40514285714285714,pairwise_50_medium_unseen100,neural_logreg,valid,conservative,mode=soft_risk_gate|thr=0.5|rho=0,soft_risk_gate,0.0,0.0,sum_weights
0.5,0.8385714285714285,0.7875,0.45838668373879643,0.716,0.5589383294301327,0.859,0.141,0.284,358,423,2577,142,3500,500,3000,781,2719,0.14285714285714285,0.22314285714285714,0.0063474786064829,1.0,0.35318973845618357,0.30120190552608084,0.8873233333333334,0.5387649018266534,0.5387649018266534,0.47012363905288773,0.14838372411221018,0.07771428571428571,0.0,0.0,0.10003677822728943,1418,0.40514285714285714,pairwise_50_medium_unseen100,neural_logreg,valid,conservative,mode=soft_risk_gate|thr=0.5|rho=0.1,soft_risk_gate,0.0,0.1,sum_weights
0.5,0.7851428571428571,0.8096666666666666,0.38503649635036497,0.844,0.5288220551378446,0.7753333333333333,0.22466666666666665,0.156,422,674,2326,78,3500,500,3000,1096,2404,0.14285714285714285,0.31314285714285717,0.0063474786064829,1.0,0.35318973845618357,0.30120190552608084,0.8873233333333334,0.5387649018266534,0.5387649018266534,0.47012363905288773,0.14838372411221018,0.07771428571428571,0.0,0.04680656934306569,0.0918053244592346,1418,0.40514285714285714,pairwise_50_medium_unseen100,neural_logreg,valid,conservative,mode=soft_risk_gate|thr=0.5|rho=0.2,soft_risk_gate,0.0,0.2,sum_weights
0.5,0.7808571428571428,0.8088333333333333,0.38026905829596414,0.848,0.525077399380805,0.7696666666666667,0.23033333333333333,0.152,424,691,2309,76,3500,500,3000,1115,2385,0.14285714285714285,0.31857142857142856,0.0063474786064829,1.0,0.35318973845618357,0.30120190552608084,0.8873233333333334,0.5387649018266534,0.5387649018266534,0.47012363905288773,0.14838372411221018,0.07771428571428571,0.0,0.051121076233183856,0.090146750524109,1418,0.40514285714285714,pairwise_50_medium_unseen100,neural_logreg,valid,conservative,mode=soft_risk_gate|thr=0.5|rho=0.3,soft_risk_gate,0.0,0.3,sum_weights
0.5,0.7782857142857142,0.8089999999999999,0.3776595744680851,0.852,0.5233415233415234,0.766,0.234,0.148,426,702,2298,74,3500,500,3000,1128,2372,0.14285714285714285,0.3222857142857143,0.0063474786064829,1.0,0.35318973845618357,0.30120190552608084,0.8873233333333334,0.5387649018266534,0.5387649018266534,0.47012363905288773,0.14838372411221018,0.07771428571428571,0.0,0.05460992907801419,0.08870151770657672,1418,0.40514285714285714,pairwise_50_medium_unseen100,neural_logreg,valid,conservative,mode=soft_risk_gate|thr=0.5|rho=0.5,soft_risk_gate,0.0,0.5,sum_weights
0.5,0.7782857142857142,0.8089999999999999,0.3776595744680851,0.852,0.5233415233415234,0.766,0.234,0.148,426,702,2298,74,3500,500,3000,1128,2372,0.14285714285714285,0.3222857142857143,0.0063474786064829,1.0,0.35318973845618357,0.30120190552608084,0.8873233333333334,0.5387649018266534,0.5387649018266534,0.47012363905288773,0.14838372411221018,0.07771428571428571,0.0,0.05460992907801419,0.08870151770657672,1418,0.40514285714285714,pairwise_50_medium_unseen100,neural_logreg,valid,conservative,mode=soft_risk_gate|thr=0.5|rho=0.75,soft_risk_gate,0.0,0.75,sum_weights
0.5,0.7782857142857142,0.8089999999999999,0.3776595744680851,0.852,0.5233415233415234,0.766,0.234,0.148,426,702,2298,74,3500,500,3000,1128,2372,0.14285714285714285,0.3222857142857143,0.0063474786064829,1.0,0.35318973845618357,0.30120190552608084,0.8873233333333334,0.5387649018266534,0.5387649018266534,0.47012363905288773,0.14838372411221018,0.07771428571428571,0.0,0.05460992907801419,0.08870151770657672,1418,0.40514285714285714,pairwise_50_medium_unseen100,neural_logreg,valid,conservative,mode=soft_risk_gate|thr=0.5|rho=1,soft_risk_gate,0.0,1.0,sum_weights
0.6,0.862,0.7761666666666667,0.513302034428795,0.656,0.5759438103599649,0.8963333333333333,0.10366666666666667,0.344,328,311,2689,172,3500,500,3000,639,2861,0.14285714285714285,0.18257142857142858,0.0063474786064829,1.0,0.35318973845618357,0.30120190552608084,0.8873233333333334,0.5387649018266534,0.5387649018266534,0.47012363905288773,0.14838372411221018,0.07771428571428571,0.0,0.0,0.09507165326808809,1418,0.40514285714285714,pairwise_50_medium_unseen100,neural_logreg,valid,conservative,mode=soft_risk_gate|thr=0.6|rho=0,soft_risk_gate,0.0,0.0,sum_weights
0.6,0.862,0.7761666666666667,0.513302034428795,0.656,0.5759438103599649,0.8963333333333333,0.10366666666666667,0.344,328,311,2689,172,3500,500,3000,639,2861,0.14285714285714285,0.18257142857142858,0.0063474786064829,1.0,0.35318973845618357,0.30120190552608084,0.8873233333333334,0.5387649018266534,0.5387649018266534,0.47012363905288773,0.14838372411221018,0.07771428571428571,0.0,0.0,0.09507165326808809,1418,0.40514285714285714,pairwise_50_medium_unseen100,neural_logreg,valid,conservative,mode=soft_risk_gate|thr=0.6|rho=0.1,soft_risk_gate,0.0,0.1,sum_weights
0.6,0.8294285714285714,0.8029999999999999,0.44380069524913096,0.766,0.561995597945708,0.84,0.16,0.234,383,480,2520,117,3500,500,3000,863,2637,0.14285714285714285,0.24657142857142858,0.0063474786064829,1.0,0.35318973845618357,0.30120190552608084,0.8873233333333334,0.5387649018266534,0.5387649018266534,0.47012363905288773,0.14838372411221018,0.07771428571428571,0.0,0.042101197373503284,0.0893692327139426,1418,0.40514285714285714,pairwise_50_medium_unseen100,neural_logreg,valid,conservative,mode=soft_risk_gate|thr=0.6|rho=0.2,soft_risk_gate,0.0,0.2,sum_weights
0.6,0.8262857142857143,0.8028333333333333,0.438496583143508,0.77,0.5587808417997098,0.8356666666666667,0.16433333333333333,0.23,385,493,2507,115,3500,500,3000,878,2622,0.14285714285714285,0.25085714285714283,0.0063474786064829,1.0,0.35318973845618357,0.30120190552608084,0.8873233333333334,0.5387649018266534,0.5387649018266534,0.47012363905288773,0.14838372411221018,0.07771428571428571,0.0,0.04650721336370539,0.08816425120772946,1418,0.40514285714285714,pairwise_50_medium_unseen100,neural_logreg,valid,conservative,mode=soft_risk_gate|thr=0.6|rho=0.3,soft_risk_gate,0.0,0.3,sum_weights
0.6,0.8242857142857143,0.8033333333333333,0.43532058492688414,0.774,0.5572354211663066,0.8326666666666667,0.16733333333333333,0.226,387,502,2498,113,3500,500,3000,889,2611,0.14285714285714285,0.254,0.0063474786064829,1.0,0.35318973845618357,0.30120190552608084,0.8873233333333334,0.5387649018266534,0.5387649018266534,0.47012363905288773,0.14838372411221018,0.07771428571428571,0.0,0.05035620547431571,0.08702923528660793,1418,0.40514285714285714,pairwise_50_medium_unseen100,neural_logreg,valid,conservative,mode=soft_risk_gate|thr=0.6|rho=0.5,soft_risk_gate,0.0,0.5,sum_weights
0.6,0.8242857142857143,0.8033333333333333,0.43532058492688414,0.774,0.5572354211663066,0.8326666666666667,0.16733333333333333,0.226,387,502,2498,113,3500,500,3000,889,2611,0.14285714285714285,0.254,0.0063474786064829,1.0,0.35318973845618357,0.30120190552608084,0.8873233333333334,0.5387649018266534,0.5387649018266534,0.47012363905288773,0.14838372411221018,0.07771428571428571,0.0,0.05035620547431571,0.08702923528660793,1418,0.40514285714285714,pairwise_50_medium_unseen100,neural_logreg,valid,conservative,mode=soft_risk_gate|thr=0.6|rho=0.75,soft_risk_gate,0.0,0.75,sum_weights
0.6,0.8242857142857143,0.8033333333333333,0.43532058492688414,0.774,0.5572354211663066,0.8326666666666667,0.16733333333333333,0.226,387,502,2498,113,3500,500,3000,889,2611,0.14285714285714285,0.254,0.0063474786064829,1.0,0.35318973845618357,0.30120190552608084,0.8873233333333334,0.5387649018266534,0.5387649018266534,0.47012363905288773,0.14838372411221018,0.07771428571428571,0.0,0.05035620547431571,0.08702923528660793,1418,0.40514285714285714,pairwise_50_medium_unseen100,neural_logreg,valid,conservative,mode=soft_risk_gate|thr=0.6|rho=1,soft_risk_gate,0.0,1.0,sum_weights
